Fecha,Producto,Categoría,Precio,UnidadesVendidas,Descuento,Mes,Día_Semana
31/01/2023,Yogurt Pil Natural 1L,Derivado,9.89,48,5,1,2
06/01/2023,Yogurt Pil Fresa 1L,Derivado,10.34,36,0,1,5
29/01/2023,Leche Pil Deslactosada 1L,Lácteos,8.95,61,0,1,7
08/01/2023,Leche Condensada Pil 400g,Derivado,10.97,28,0,1,7
23/01/2023,Leche Pil Light 1L,Lácteos,9.39,70,10,1,1
11/01/2023,Leche Pil UHT 1L,Lácteos,7.82,103,5,1,3
03/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.37,67,0,1,2
23/01/2023,Mantequilla Pil 200g,Derivado,12.25,30,10,1,1
07/01/2023,Leche Pil Entera 1L,Lácteos,8.41,142,0,1,6
16/01/2023,Leche Pil UHT 1L,Lácteos,7.34,103,20,1,1
07/01/2023,Leche Pil UHT 1L,Lácteos,7.6,99,5,1,6
19/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,80,0,1,4
21/01/2023,Leche Pil Light 1L,Lácteos,9.03,100,0,1,6
20/01/2023,Leche Pil Light 1L,Lácteos,9.18,95,0,1,5
01/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,10.92,34,0,1,7
02/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.6,62,0,1,1
30/01/2023,Leche Pil UHT 1L,Lácteos,7.54,79,0,1,1
13/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.56,100,20,1,5
07/01/2023,Leche Condensada Pil 400g,Derivado,11.42,42,20,1,6
29/01/2023,Leche Pil UHT 1L,Lácteos,7.39,99,0,1,7
23/01/2023,Leche Pil Entera 1L,Lácteos,8.32,120,5,1,1
04/01/2023,Crema Pil 200ml,Derivado,7.65,29,0,1,3
30/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.22,82,10,1,1
10/01/2023,Crema Pil 200ml,Derivado,8.43,7,0,1,2
01/01/2023,Yogurt Pil Fresa 1L,Derivado,10.06,46,0,1,7
29/01/2023,Leche Pil 500ml (mini),Lácteos,4.83,54,5,1,7
08/01/2023,Leche Pil Entera 1L,Lácteos,8.58,102,0,1,7
22/01/2023,Mantequilla Pil 200g,Derivado,10.88,29,0,1,7
27/01/2023,Yogurt Pil Natural 1L,Derivado,9.63,60,0,1,5
30/01/2023,Leche Pil Entera 1L,Lácteos,8.67,120,10,1,1
27/01/2023,Leche Pil UHT 1L,Lácteos,7.34,132,20,1,5
11/01/2023,Queso Pil Fresco 300g,Derivado,14.07,33,0,1,3
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.31,83,0,1,5
13/01/2023,Leche Pil Entera 1L,Lácteos,8.83,96,0,1,5
27/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.51,69,0,1,5
08/01/2023,Leche Pil 500ml (mini),Lácteos,5.18,71,0,1,7
12/01/2023,Leche Pil Entera 1L,Lácteos,8.23,117,0,1,4
30/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.15,40,0,1,1
27/01/2023,Leche Condensada Pil 400g,Derivado,11.11,33,5,1,5
13/01/2023,Yogurt Pil Natural 1L,Derivado,9.81,59,0,1,5
02/01/2023,Queso Pil Fresco 300g,Derivado,14.06,38,0,1,1
05/01/2023,Leche Pil UHT 1L,Lácteos,7.63,98,10,1,4
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.79,53,0,1,4
20/01/2023,Leche Pil Light 1L,Lácteos,9.14,90,0,1,5
08/01/2023,Yogurt Pil Fresa 1L,Derivado,9.65,42,5,1,7
20/01/2023,Leche Pil UHT 1L,Lácteos,7.29,98,0,1,5
22/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.57,61,0,1,7
09/01/2023,Leche Pil Entera 1L,Lácteos,8.54,78,0,1,1
29/01/2023,Yogurt Pil Fresa 1L,Derivado,9.96,33,0,1,7
30/01/2023,Leche Pil Light 1L,Lácteos,8.94,88,0,1,1
14/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.71,91,0,1,6
22/01/2023,Yogurt Pil Natural 1L,Derivado,10.03,42,0,1,7
19/01/2023,Leche Pil UHT 1L,Lácteos,7.54,88,0,1,4
23/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.29,51,10,1,1
28/01/2023,Leche Pil UHT 1L,Lácteos,7.38,104,0,1,6
29/01/2023,Crema Pil 200ml,Derivado,7.76,13,0,1,7
21/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.16,84,0,1,6
10/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.31,65,5,1,2
07/01/2023,Mantequilla Pil 200g,Derivado,11.77,52,0,1,6
31/01/2023,Queso Pil Fresco 300g,Derivado,13.65,40,0,1,2
29/01/2023,Mantequilla Pil 200g,Derivado,11.96,28,0,1,7
21/01/2023,Leche Pil UHT 1L,Lácteos,7.45,111,0,1,6
24/01/2023,Leche Pil Light 1L,Lácteos,9.15,77,0,1,2
30/01/2023,Yogurt Pil Fresa 1L,Derivado,10.04,29,0,1,1
09/01/2023,Leche Condensada Pil 400g,Derivado,11.2,20,0,1,1
14/01/2023,Leche Pil UHT 1L,Lácteos,7.7,99,0,1,6
23/01/2023,Yogurt Pil Fresa 1L,Derivado,9.78,46,10,1,1
01/01/2023,Leche Pil 500ml (mini),Lácteos,5.1,53,0,1,7
14/01/2023,Leche Pil Light 1L,Lácteos,9.29,115,10,1,6
27/01/2023,Leche Pil Entera 1L,Lácteos,8.28,139,10,1,5
14/01/2023,Leche Pil 500ml (mini),Lácteos,4.92,75,0,1,6
13/01/2023,Leche Pil Light 1L,Lácteos,8.89,92,0,1,5
09/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.29,56,0,1,1
27/01/2023,Leche Pil UHT 1L,Lácteos,7.31,77,0,1,5
29/01/2023,Leche Pil 500ml (mini),Lácteos,4.98,63,0,1,7
07/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.48,85,10,1,6
27/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.4,68,0,1,5
25/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.44,33,0,1,3
16/01/2023,Leche Pil En Polvo 500g,Lácteos,25.2,15,0,1,1
09/01/2023,Leche Pil UHT 1L,Lácteos,7.51,96,0,1,1
20/01/2023,Leche Pil En Polvo 500g,Lácteos,25.32,15,0,1,5
01/01/2023,Leche Pil Light 1L,Lácteos,9.65,72,0,1,7
21/01/2023,Leche Pil Light 1L,Lácteos,9.4,84,0,1,6
23/01/2023,Leche Pil Entera 1L,Lácteos,8.65,93,5,1,1
13/01/2023,Yogurt Pil Natural 1L,Derivado,9.6,66,0,1,5
02/01/2023,Leche Pil UHT 1L,Lácteos,8.12,77,0,1,1
23/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.47,81,0,1,1
25/01/2023,Leche Pil UHT 1L,Lácteos,7.44,86,0,1,3
15/01/2023,Yogurt Pil Fresa 1L,Derivado,9.96,31,0,1,7
05/01/2023,Mantequilla Pil 200g,Derivado,11.84,43,0,1,4
22/01/2023,Leche Pil UHT 1L,Lácteos,7.4,100,5,1,7
23/01/2023,Crema Pil 200ml,Derivado,8.13,18,5,1,1
08/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.22,56,0,1,7
03/01/2023,Leche Pil 500ml (mini),Lácteos,4.62,76,5,1,2
21/01/2023,Leche Pil Light 1L,Lácteos,8.88,108,10,1,6
04/01/2023,Leche Pil 500ml (mini),Lácteos,5.2,62,0,1,3
04/01/2023,Leche Pil Entera 1L,Lácteos,8.41,112,0,1,3
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.46,55,0,1,5
29/01/2023,Leche Pil Entera 1L,Lácteos,8.92,84,0,1,7
26/01/2023,Leche Pil UHT 1L,Lácteos,7.66,93,0,1,4
16/01/2023,Queso Pil Fresco 300g,Derivado,13.6,35,5,1,1
03/01/2023,Leche Condensada Pil 400g,Derivado,11.2,25,10,1,2
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,64,0,1,5
18/01/2023,Leche Pil Entera 1L,Lácteos,8.76,106,0,1,3
11/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.67,36,0,1,3
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.3,75,0,1,5
31/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.4,83,0,1,2
24/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.91,64,0,1,2
09/01/2023,Leche Pil UHT 1L,Lácteos,7.46,80,0,1,1
31/01/2023,Yogurt Pil Fresa 1L,Derivado,9.8,51,0,1,2
22/01/2023,Leche Pil UHT 1L,Lácteos,7.65,68,0,1,7
23/01/2023,Mantequilla Pil 200g,Derivado,12.21,27,0,1,1
30/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.47,60,0,1,1
23/01/2023,Leche Pil UHT 1L,Lácteos,7.43,73,0,1,1
13/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,73,0,1,5
10/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.53,56,0,1,2
18/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.91,62,0,1,3
10/01/2023,Yogurt Pil Natural 1L,Derivado,9.72,45,0,1,2
10/01/2023,Leche Pil Entera 1L,Lácteos,8.47,96,0,1,2
28/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.46,90,15,1,6
19/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.56,56,5,1,4
09/01/2023,Queso Pil Fresco 300g,Derivado,13.84,33,0,1,1
04/01/2023,Leche Pil En Polvo 500g,Lácteos,23.3,12,0,1,3
25/01/2023,Leche Pil 500ml (mini),Lácteos,5.11,60,0,1,3
04/01/2023,Leche Pil UHT 1L,Lácteos,7.57,97,10,1,3
13/01/2023,Leche Pil En Polvo 500g,Lácteos,25.79,22,0,1,5
27/01/2023,Leche Condensada Pil 400g,Derivado,11.24,23,0,1,5
29/01/2023,Queso Pil Fresco 300g,Derivado,14.72,36,0,1,7
29/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.73,51,0,1,7
07/01/2023,Queso Pil Fresco 300g,Derivado,14.21,58,5,1,6
31/01/2023,Yogurt Pil Natural 1L,Derivado,10.02,43,0,1,2
03/01/2023,Leche Pil Light 1L,Lácteos,8.88,66,0,1,2
18/01/2023,Yogurt Pil Fresa 1L,Derivado,9.86,38,0,1,3
28/01/2023,Leche Pil En Polvo 500g,Lácteos,24.6,17,15,1,6
16/01/2023,Mantequilla Pil 200g,Derivado,12.11,28,5,1,1
07/01/2023,Leche Pil En Polvo 500g,Lácteos,25.05,29,0,1,6
05/01/2023,Leche Pil Light 1L,Lácteos,8.89,83,0,1,4
17/01/2023,Leche Pil Light 1L,Lácteos,9.02,75,0,1,2
02/01/2023,Yogurt Pil Fresa 1L,Derivado,9.33,60,10,1,1
16/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.53,63,0,1,1
16/01/2023,Leche Pil 500ml (mini),Lácteos,4.87,61,0,1,1
04/01/2023,Leche Pil Deslactosada 1L,Lácteos,8.93,61,0,1,3
04/01/2023,Leche Pil Entera 1L,Lácteos,8.17,110,0,1,3
08/01/2023,Leche Pil UHT 1L,Lácteos,7.19,84,0,1,7
02/01/2023,Leche Pil Light 1L,Lácteos,8.96,85,0,1,1
27/01/2023,Leche Pil 500ml (mini),Lácteos,4.98,64,0,1,5
13/01/2023,Leche Pil UHT 1L,Lácteos,7.29,109,0,1,5
06/01/2023,Leche Pil Entera 1L,Lácteos,8.49,134,0,1,5
03/01/2023,Leche Pil Entera 1L,Lácteos,8.94,98,10,1,2
25/01/2023,Leche Pil Entera 1L,Lácteos,8.32,99,0,1,3
23/01/2023,Leche Pil Light 1L,Lácteos,9.21,89,0,1,1
26/01/2023,Leche Pil 500ml (mini),Lácteos,5.38,59,10,1,4
03/01/2023,Leche Condensada Pil 400g,Derivado,10.99,32,0,1,2
08/01/2023,Leche Pil Entera 1L,Lácteos,8.44,97,0,1,7
14/01/2023,Leche Pil UHT 1L,Lácteos,7.32,114,0,1,6
20/01/2023,Leche Pil Light 1L,Lácteos,9.54,88,0,1,5
12/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.31,69,0,1,4
15/01/2023,Leche Pil Light 1L,Lácteos,9.04,86,0,1,7
24/01/2023,Queso Pil Fresco 300g,Derivado,14.65,36,0,1,2
05/01/2023,Leche Pil Light 1L,Lácteos,9.1,70,0,1,4
15/01/2023,Leche Pil UHT 1L,Lácteos,7.48,92,0,1,7
20/01/2023,Leche Pil Light 1L,Lácteos,8.79,98,0,1,5
25/01/2023,Leche Pil 500ml (mini),Lácteos,5.1,50,0,1,3
02/01/2023,Leche Condensada Pil 400g,Derivado,11.39,24,10,1,1
22/01/2023,Queso Pil Fresco 300g,Derivado,13.73,23,0,1,7
30/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.59,70,0,1,1
17/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.53,29,0,1,2
25/01/2023,Leche Pil Entera 1L,Lácteos,8.09,101,0,1,3
07/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.88,61,0,1,6
25/01/2023,Leche Pil UHT 1L,Lácteos,7.48,78,5,1,3
07/01/2023,Queso Pil Fresco 300g,Derivado,13.68,36,0,1,6
24/01/2023,Yogurt Pil Natural 1L,Derivado,9.82,57,0,1,2
11/01/2023,Leche Condensada Pil 400g,Derivado,10.87,15,0,1,3
02/01/2023,Leche Pil Light 1L,Lácteos,9.28,89,5,1,1
19/01/2023,Leche Pil Light 1L,Lácteos,9.1,69,0,1,4
01/01/2023,Mantequilla Pil 200g,Derivado,12.12,26,0,1,7
31/01/2023,Leche Pil UHT 1L,Lácteos,7.53,85,5,1,2
05/01/2023,Leche Pil Light 1L,Lácteos,8.7,80,0,1,4
11/01/2023,Queso Pil Fresco 300g,Derivado,13.75,53,10,1,3
28/01/2023,Queso Pil Fresco 300g,Derivado,14.25,34,0,1,6
31/01/2023,Leche Pil 500ml (mini),Lácteos,5.0,66,5,1,2
09/01/2023,Leche Pil Entera 1L,Lácteos,8.06,105,0,1,1
30/01/2023,Leche Pil UHT 1L,Lácteos,7.36,103,15,1,1
06/01/2023,Leche Pil Light 1L,Lácteos,8.15,84,0,1,5
12/01/2023,Yogurt Pil Fresa 1L,Derivado,10.4,43,0,1,4
15/01/2023,Leche Pil UHT 1L,Lácteos,7.61,97,0,1,7
07/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.62,77,0,1,6
29/01/2023,Leche Pil UHT 1L,Lácteos,7.85,85,0,1,7
21/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.55,70,0,1,6
02/01/2023,Leche Pil Light 1L,Lácteos,9.01,84,0,1,1
13/01/2023,Leche Pil Entera 1L,Lácteos,8.18,113,0,1,5
13/01/2023,Leche Pil Entera 1L,Lácteos,8.28,122,0,1,5
05/01/2023,Leche Pil En Polvo 500g,Lácteos,25.46,13,0,1,4
31/01/2023,Queso Pil Fresco 300g,Derivado,13.94,46,0,1,2
10/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.42,83,10,1,2
17/01/2023,Leche Pil 500ml (mini),Lácteos,5.28,54,0,1,2
03/01/2023,Yogurt Pil Fresa 1L,Derivado,10.37,42,5,1,2
08/01/2023,Queso Pil Fresco 300g,Derivado,13.26,28,0,1,7
06/01/2023,Queso Pil Fresco 300g,Derivado,14.34,39,10,1,5
21/01/2023,Leche Pil Entera 1L,Lácteos,8.63,120,5,1,6
07/01/2023,Yogurt Pil Natural 1L,Derivado,9.96,61,0,1,6
11/01/2023,Crema Pil 200ml,Derivado,8.04,26,0,1,3
22/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.43,59,0,1,7
24/01/2023,Leche Pil 500ml (mini),Lácteos,5.11,59,0,1,2
15/01/2023,Leche Pil Entera 1L,Lácteos,8.22,102,0,1,7
01/01/2023,Queso Pil Fresco 300g,Derivado,14.28,25,0,1,7
28/01/2023,Leche Pil Entera 1L,Lácteos,8.6,128,10,1,6
15/01/2023,Leche Pil UHT 1L,Lácteos,7.36,60,0,1,7
03/01/2023,Yogurt Pil Fresa 1L,Derivado,10.14,58,15,1,2
27/01/2023,Leche Pil Light 1L,Lácteos,8.96,89,5,1,5
08/01/2023,Leche Pil UHT 1L,Lácteos,7.65,78,15,1,7
20/01/2023,Leche Pil Entera 1L,Lácteos,8.5,110,0,1,5
17/01/2023,Leche Pil Light 1L,Lácteos,8.82,98,0,1,2
10/01/2023,Queso Pil Fresco 300g,Derivado,14.03,45,0,1,2
18/01/2023,Yogurt Pil Natural 1L,Derivado,9.84,50,0,1,3
06/01/2023,Leche Pil Light 1L,Lácteos,8.98,78,0,1,5
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.25,72,10,1,4
18/01/2023,Leche Pil Entera 1L,Lácteos,8.43,101,0,1,3
31/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.67,39,0,1,2
11/01/2023,Leche Pil UHT 1L,Lácteos,7.43,107,0,1,3
02/01/2023,Leche Pil UHT 1L,Lácteos,7.47,95,0,1,1
04/01/2023,Yogurt Pil Natural 1L,Derivado,10.23,39,0,1,3
22/01/2023,Yogurt Pil Natural 1L,Derivado,9.53,43,0,1,7
03/01/2023,Leche Pil Light 1L,Lácteos,8.67,72,0,1,2
14/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.51,99,5,1,6
17/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.47,63,0,1,2
18/01/2023,Leche Condensada Pil 400g,Derivado,11.42,25,15,1,3
01/01/2023,Leche Pil Light 1L,Lácteos,8.69,84,5,1,7
20/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.41,86,10,1,5
24/01/2023,Mantequilla Pil 200g,Derivado,12.07,34,0,1,2
06/01/2023,Queso Pil Fresco 300g,Derivado,13.97,41,10,1,5
24/01/2023,Leche Pil Entera 1L,Lácteos,8.32,95,0,1,2
30/01/2023,Crema Pil 200ml,Derivado,8.05,23,10,1,1
11/01/2023,Leche Pil UHT 1L,Lácteos,7.28,103,0,1,3
12/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.06,37,0,1,4
02/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.68,75,0,1,1
05/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.45,94,15,1,4
29/01/2023,Yogurt Pil Fresa 1L,Derivado,9.56,38,0,1,7
04/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.6,78,0,1,3
22/01/2023,Leche Pil Entera 1L,Lácteos,8.15,93,0,1,7
08/01/2023,Leche Pil Light 1L,Lácteos,9.39,84,15,1,7
01/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.43,72,10,1,7
13/01/2023,Leche Pil Light 1L,Lácteos,9.33,94,10,1,5
01/01/2023,Leche Pil Deslactosada 1L,Lácteos,10.0,38,0,1,7
19/01/2023,Leche Condensada Pil 400g,Derivado,10.84,32,10,1,4
02/01/2023,Yogurt Pil Natural 1L,Derivado,10.06,54,0,1,1
27/01/2023,Leche Pil UHT 1L,Lácteos,7.75,97,0,1,5
13/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.39,51,0,1,5
25/01/2023,Leche Pil 500ml (mini),Lácteos,5.02,52,0,1,3
19/01/2023,Leche Pil Entera 1L,Lácteos,8.67,92,0,1,4
04/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.38,96,0,1,3
28/01/2023,Leche Pil Entera 1L,Lácteos,8.81,128,15,1,6
08/01/2023,Leche Pil UHT 1L,Lácteos,7.66,75,5,1,7
25/01/2023,Leche Pil Light 1L,Lácteos,9.05,102,15,1,3
21/01/2023,Yogurt Pil Fresa 1L,Derivado,9.89,69,0,1,6
02/01/2023,Leche Pil 500ml (mini),Lácteos,5.04,62,0,1,1
19/01/2023,Yogurt Pil Natural 1L,Derivado,10.54,61,20,1,4
18/01/2023,Leche Pil UHT 1L,Lácteos,7.45,96,0,1,3
03/01/2023,Leche Pil Entera 1L,Lácteos,8.2,88,0,1,2
01/01/2023,Yogurt Pil Fresa 1L,Derivado,9.82,47,0,1,7
21/01/2023,Leche Pil Light 1L,Lácteos,9.0,82,0,1,6
27/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.66,75,0,1,5
30/01/2023,Leche Pil 500ml (mini),Lácteos,4.91,75,15,1,1
16/01/2023,Leche Condensada Pil 400g,Derivado,10.5,27,0,1,1
30/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.45,43,20,1,1
19/01/2023,Yogurt Pil Fresa 1L,Derivado,9.59,52,0,1,4
21/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.83,60,0,1,6
13/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.29,74,5,1,5
10/01/2023,Leche Pil Light 1L,Lácteos,9.24,71,0,1,2
22/01/2023,Leche Pil UHT 1L,Lácteos,7.39,80,0,1,7
20/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.15,59,0,1,5
13/01/2023,Mantequilla Pil 200g,Derivado,11.72,43,20,1,5
15/01/2023,Yogurt Pil Natural 1L,Derivado,9.94,54,0,1,7
30/01/2023,Leche Pil En Polvo 500g,Lácteos,25.5,12,0,1,1
24/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.42,77,0,1,2
08/01/2023,Leche Pil 500ml (mini),Lácteos,4.89,57,0,1,7
22/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.26,38,0,1,7
16/01/2023,Leche Pil 500ml (mini),Lácteos,5.28,56,5,1,1
20/01/2023,Leche Pil Entera 1L,Lácteos,8.5,107,0,1,5
09/01/2023,Leche Pil Light 1L,Lácteos,8.89,74,0,1,1
12/01/2023,Queso Pil Fresco 300g,Derivado,13.62,37,0,1,4
21/01/2023,Leche Pil En Polvo 500g,Lácteos,23.68,13,0,1,6
15/01/2023,Leche Pil 500ml (mini),Lácteos,4.98,36,0,1,7
16/01/2023,Leche Pil Light 1L,Lácteos,9.26,74,0,1,1
30/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.56,47,0,1,1
29/01/2023,Leche Pil Entera 1L,Lácteos,8.66,102,10,1,7
05/01/2023,Leche Pil 500ml (mini),Lácteos,5.25,68,0,1,4
15/01/2023,Mantequilla Pil 200g,Derivado,11.8,29,0,1,7
18/01/2023,Leche Pil 500ml (mini),Lácteos,5.05,74,0,1,3
29/01/2023,Leche Pil Light 1L,Lácteos,8.63,65,0,1,7
12/01/2023,Yogurt Pil Fresa 1L,Derivado,10.52,46,0,1,4
08/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.83,31,0,1,7
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.47,61,0,1,4
10/01/2023,Leche Pil Entera 1L,Lácteos,8.49,111,0,1,2
21/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.74,42,0,1,6
24/01/2023,Queso Pil Fresco 300g,Derivado,14.01,36,0,1,2
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.4,75,0,1,5
31/01/2023,Leche Pil UHT 1L,Lácteos,7.11,93,0,1,2
31/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.44,56,0,1,2
13/01/2023,Queso Pil Fresco 300g,Derivado,14.47,32,15,1,5
09/01/2023,Leche Pil Light 1L,Lácteos,9.13,92,10,1,1
29/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.78,69,0,1,7
06/01/2023,Leche Pil UHT 1L,Lácteos,7.46,98,0,1,5
12/01/2023,Leche Pil UHT 1L,Lácteos,7.34,88,0,1,4
24/01/2023,Queso Pil Fresco 300g,Derivado,14.37,31,0,1,2
01/01/2023,Leche Pil Entera 1L,Lácteos,8.55,72,0,1,7
14/01/2023,Queso Pil Fresco 300g,Derivado,13.94,52,10,1,6
26/01/2023,Leche Pil Entera 1L,Lácteos,8.59,114,0,1,4
10/01/2023,Leche Condensada Pil 400g,Derivado,10.42,32,0,1,2
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.37,63,10,1,4
02/01/2023,Leche Pil Entera 1L,Lácteos,8.78,96,0,1,1
15/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.75,55,0,1,7
14/01/2023,Queso Pil Fresco 300g,Derivado,13.6,48,0,1,6
23/01/2023,Leche Pil UHT 1L,Lácteos,7.51,82,0,1,1
29/01/2023,Queso Pil Fresco 300g,Derivado,14.29,39,0,1,7
18/01/2023,Yogurt Pil Natural 1L,Derivado,9.92,55,0,1,3
28/01/2023,Leche Pil Entera 1L,Lácteos,8.32,168,0,1,6
08/01/2023,Yogurt Pil Natural 1L,Derivado,10.28,37,0,1,7
13/01/2023,Leche Condensada Pil 400g,Derivado,10.98,21,5,1,5
05/01/2023,Yogurt Pil Natural 1L,Derivado,9.62,49,5,1,4
27/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.34,50,0,1,5
21/01/2023,Leche Condensada Pil 400g,Derivado,11.13,32,10,1,6
12/01/2023,Queso Pil Fresco 300g,Derivado,14.66,34,0,1,4
07/01/2023,Leche Pil UHT 1L,Lácteos,7.15,120,0,1,6
31/01/2023,Leche Pil Light 1L,Lácteos,9.14,90,0,1,2
13/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.4,85,0,1,5
14/01/2023,Crema Pil 200ml,Derivado,8.27,22,0,1,6
29/01/2023,Leche Pil 500ml (mini),Lácteos,5.06,62,5,1,7
14/01/2023,Leche Pil UHT 1L,Lácteos,7.4,108,0,1,6
15/01/2023,Leche Pil Light 1L,Lácteos,9.23,71,0,1,7
24/01/2023,Leche Condensada Pil 400g,Derivado,10.67,26,5,1,2
15/01/2023,Leche Pil UHT 1L,Lácteos,7.59,80,0,1,7
15/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,43,0,1,7
31/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.52,38,0,1,2
13/01/2023,Yogurt Pil Fresa 1L,Derivado,9.73,38,0,1,5
15/01/2023,Crema Pil 200ml,Derivado,7.83,17,15,1,7
12/01/2023,Mantequilla Pil 200g,Derivado,11.94,25,0,1,4
11/01/2023,Yogurt Pil Natural 1L,Derivado,10.21,39,0,1,3
11/01/2023,Yogurt Pil Natural 1L,Derivado,10.56,46,0,1,3
22/01/2023,Leche Pil UHT 1L,Lácteos,6.89,83,0,1,7
13/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.63,73,0,1,5
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.37,63,10,1,4
24/01/2023,Mantequilla Pil 200g,Derivado,12.17,32,10,1,2
17/01/2023,Yogurt Pil Fresa 1L,Derivado,9.87,47,0,1,2
07/01/2023,Yogurt Pil Natural 1L,Derivado,10.13,70,0,1,6
08/01/2023,Leche Pil Deslactosada 1L,Lácteos,10.05,50,5,1,7
07/01/2023,Yogurt Pil Fresa 1L,Derivado,10.17,45,0,1,6
23/01/2023,Leche Pil Entera 1L,Lácteos,8.58,102,0,1,1
07/01/2023,Leche Pil UHT 1L,Lácteos,7.38,107,0,1,6
19/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.23,54,5,1,4
07/01/2023,Yogurt Pil Natural 1L,Derivado,10.04,63,10,1,6
31/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.43,72,0,1,2
28/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.83,71,0,1,6
24/01/2023,Queso Pil Fresco 300g,Derivado,14.18,37,10,1,2
22/01/2023,Leche Pil Light 1L,Lácteos,9.49,70,15,1,7
26/01/2023,Leche Pil UHT 1L,Lácteos,7.99,75,0,1,4
20/01/2023,Yogurt Pil Natural 1L,Derivado,10.19,56,5,1,5
12/01/2023,Leche Pil 500ml (mini),Lácteos,4.93,64,0,1,4
